episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,comp_decision_ratio,idle_comp_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
3,9.1294,7.18,0,1.0,0.1667,4,1280,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.25,0.0,0.25,0,0.5,0.5,0.75,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.3657,0.1,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5623,0.0,avoidance,obstacle,1.0,0.0
4,26.9384,23.54,0,2.0,0.3333,8,2560,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.125,0.0,0.125,0,0.25,0.75,0.875,2,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2,2,0.3807,0.1,0.25,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.213,0.0,balloons,obstacle,0.9997,0.0
5,7.9833,6.24,0,1.0,0.1667,7,2240,80,120.0,0.0,120.0,1.0,1.9048,0.1429,1,0,1,0.1429,0.0,0.1429,0,0.2857,0.7143,1.0,2,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.3921,0.1,0.2857,0.2857,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,1.0042,0.0,avoidance,obstacle,0.9993,0.0
6,70.3745,91.24,0,3.0,0.5,13,4160,80,120.0,0.0,120.0,1.0,3.0769,0.2308,0,1,1,0.0,0.0769,0.0769,1,0.3077,0.6923,1.0,4,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.4604,0.1,0.3077,0.3077,0.0769,0.3077,0.0,0.0,0.5,0.0,0.0,0.0,1.4583,0.0,traffic_light,red_light,0.999,0.0
7,8.7408,6.86,0,1.0,0.1667,6,1920,80,120.0,0.0,120.0,1.0,2.2222,0.1667,1,0,1,0.1667,0.0,0.1667,0,0.3333,0.6667,0.8333,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3333,3,1,0.5718,0.1,0.5,0.5,0.0,0.5,0.0,0.0,0.3333,0.0,0.0,0.0,1.0114,0.0,avoidance,obstacle,0.9987,0.0
8,7.6884,6.0,0,1.0,0.1667,9,2880,80,120.0,0.0,120.0,1.0,1.4815,0.1111,1,0,1,0.1111,0.0,0.1111,0,0.3333,0.6667,1.0,3,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,4,1,0.5177,0.1,0.4444,0.4444,0.0,0.4444,0.0,0.0,0.25,0.0,0.0,0.0,0.965,0.0,avoidance,obstacle,0.9983,0.0
9,41.2414,39.88,0,2.0,0.3333,13,4160,80,120.0,0.0,120.0,1.0,2.0513,0.1538,1,0,1,0.0769,0.0,0.0769,1,0.4615,0.5385,1.0,6,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.441,0.1,0.3077,0.3077,0.0,0.3077,0.0,0.0,0.5,0.0,0.0,0.0,1.3322,0.0,balloons,obstacle,0.998,0.0
10,7.4172,5.78,0,1.0,0.1667,9,2880,80,120.0,0.0,120.0,1.0,1.4815,0.1111,1,0,1,0.1111,0.0,0.1111,0,0.2222,0.7778,0.8889,2,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,4,1,0.5222,0.1,0.4444,0.4444,0.0,0.4444,0.0,0.0,0.25,0.0,0.0,0.0,1.0609,0.0,avoidance,obstacle,0.9977,0.0
11,0.0,-9.88,0,0.0,0.0,3,960,80,120.0,0.0,120.0,1.0,0.0,0.0,1,0,1,0.3333,0.0,0.3333,0,0.0,1.0,1.0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.1603,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,main_road,road_edge,0.9973,0.0
12,70.7122,92.1,0,4.0,0.6667,11,3520,80,120.0,0.0,120.0,1.0,4.8485,0.3636,1,0,1,0.0909,0.0,0.0909,0,0.3636,0.6364,0.9091,4,10,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3,3,0.4573,0.1,0.2727,0.2727,0.0909,0.2727,0.0,0.0,1.0,0.0,0.0,0.0,1.4143,0.0,slot_search,grass,0.997,0.0
13,70.4258,91.37,0,3.0,0.5,13,4160,80,120.0,0.0,120.0,1.0,3.0769,0.2308,0,1,1,0.0,0.0769,0.0769,1,0.3846,0.6154,1.0,5,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.5107,0.1,0.3077,0.4615,0.0769,0.3077,0.0,0.0,0.5,0.0,0.0,0.0,1.6313,0.0,traffic_light,red_light,0.9966,0.0
14,9.0081,7.08,0,1.0,0.1667,6,1920,80,120.0,0.0,120.0,1.0,2.2222,0.1667,1,0,1,0.1667,0.0,0.1667,0,0.5,0.5,1.0,3,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,2,1,0.4305,0.1,0.3333,0.3333,0.0,0.3333,0.0,0.0,0.5,0.0,0.0,0.0,0.8676,0.0,avoidance,obstacle,0.9963,0.0
15,62.0968,72.76,0,3.0,0.5,16,5120,80,120.0,0.0,120.0,1.0,2.5,0.1875,0,1,1,0.0,0.0625,0.0625,2,0.25,0.75,0.875,4,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,5,2,0.4444,0.1,0.3125,0.3125,0.0625,0.3125,0.0,0.0,0.4,0.0,0.0,0.0,1.3317,0.0,traffic_light,red_light,0.996,0.0
16,0.0,-10.44,0,0.0,0.0,5,1600,80,120.0,0.0,120.0,1.0,0.0,0.0,1,0,1,0.2,0.0,0.2,0,0.4,0.6,1.0,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.1545,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0549,0.0,main_road,road_edge,0.9956,0.0
17,5.5217,4.26,0,1.0,0.1667,13,4160,80,120.0,0.0,120.0,1.0,1.0256,0.0769,1,0,1,0.0769,0.0,0.0769,0,0.0769,0.9231,0.9231,1,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1667,6,1,0.5382,0.1,0.4615,0.4615,0.0,0.4615,0.0,0.0,0.1667,0.0,0.0,0.0,0.8587,0.0,avoidance,obstacle,0.9953,0.0
